156881179802967,-0.021399999,-0.1599,0.0356,-0.021399999,-0.1599,0.0356
156881189567550,-0.021499999,-0.1599,0.035499997,-0.021499999,-0.1599,0.035499997
156881199251404,-0.0209,-0.1599,0.0374,-0.0209,-0.1599,0.0374
156881209227446,0.46739998,0.0859,-0.0488,0.46739998,0.0859,-0.0488
156881219565467,0.3913,0.095699996,0.0603,0.3913,0.095699996,0.0603
156881229208696,0.1674,-0.021599999,0.0517,0.1674,-0.021599999,0.0517
156881239236821,0.042099997,-0.1099,0.0924,0.042099997,-0.1099,0.0924
156881249244633,0.1453,-0.060799997,0.1096,0.1453,-0.060799997,0.1096
156881259267029,0.49049997,-0.22739999,0.1603,0.49049997,-0.22739999,0.1603
156881269219633,0.26139998,-0.3838,-0.0088,0.26139998,-0.3838,-0.0088
156881279250883,0.2832,-0.2759,-0.0464,0.2832,-0.2759,-0.0464
156881289239425,0.46449998,-0.0495,-0.0273,0.46449998,-0.0495,-0.0273
156881299250362,0.4376,-0.0201,-0.0945,0.4376,-0.0201,-0.0945
156881309552446,0.5002,-0.2446,-0.0072999997,0.5002,-0.2446,-0.0072999997
156881319761821,0.21849999,-0.2839,0.0924,0.21849999,-0.2839,0.0924
156881329932654,0.1671,-0.0876,0.1391,0.1671,-0.0876,0.1391
156881339962862,0.4147,0.1355,0.23349999,0.4147,0.1355,0.23349999
156881349934737,0.3349,0.057099998,0.1258,0.3349,0.057099998,0.1258
156881360047237,0.5969,-0.0947,0.3123,0.5969,-0.0947,0.3123
156881369918592,0.48119998,0.0122,0.26819998,0.48119998,0.0122,0.26819998
156881379944112,0.6708,0.0326,0.3938,0.6708,0.0326,0.3938
156881389927967,0.7209,0.0011,0.4048,0.7209,0.0011,0.4048
156881399952446,0.9611,0.2023,0.6698,0.9611,0.2023,0.6698
156881409950883,1.1776999,0.2279,0.5311,1.1776999,0.2279,0.5311
156881420251404,1.5419999,0.0887,0.48369998,1.5419999,0.0887,0.48369998
156881430264425,1.0782,0.0058999998,0.5696,1.0782,0.0058999998,0.5696
156881439957654,1.1565,0.0164,0.6917,1.1565,0.0164,0.6917
156881449888383,1.0026,-0.0186,0.7319,1.0026,-0.0186,0.7319
156881459982133,0.8501,0.110199995,1.1264,0.8501,0.110199995,1.1264
156881470021196,0.68579996,0.16059999,1.2516,0.68579996,0.16059999,1.2516
156881480012862,1.0764999,0.1134,1.4093,1.0764999,0.1134,1.4093
156881490008175,1.1409999,0.0231,1.4376,1.1409999,0.0231,1.4376
156881500077967,1.2794,0.0165,1.7709,1.2794,0.0165,1.7709
156881510034737,1.4164,0.0409,1.8282,1.4164,0.0409,1.8282
156881520040467,1.6793,0.055999998,2.0562,1.6793,0.055999998,2.0562
